time_min;T_gas_C;T_deck_C;qconv_deck_W_m2;qrad_deck_W_m2;T_hanger_C;qconv_hanger_W_m2;qrad_hanger_W_m2;T_cable_C;qconv_cable_W_m2;qrad_cable_W_m2
9,333333333333334;668,2220878533439;364,1030674419241;7657,1489819041335;24592,67278803164;315,62186439174604;7532,312756320926;22379,425795856223;102,69185010657223;8478,835134820843;18127,723711712562
9,416666666666666;669,5364085289779;367,58491408935333;7602,975510285493;24625,58796888362;318,80518218103214;7492,754748558953;22441,303477679252;103,74622025648496;8482,953566201573;18227,579977576992
9,5;670,8393001845062;371,0554014009553;7548,787360990613;24655,79959863006;321,9840634894355;7453,0385598938465;22501,188212164037;104,80353587804633;8486,852824087393;18326,8934476425
9,583333333333334;672,130959875693;374,51421941850646;7494,597469588773;24683,327464760852;325,1582609592222;7413,173779770252;22559,085523662292;105,8637627037166;8490,536464596898;18425,66946880892
9,666666666666666;673,4115796054655;377,9610635063558;7440,418511429662;24708,192085937982;328,32752891540883;7373,169851975003;22615,00121520873;106,92686697383819;8494,007957579646;18523,91327110505
9,75;674,6813464952023;381,395634494309;7386,262902477742;24730,41470934503;331,4916234287236;7333,036077163703;22668,941378611282;107,99281542524916;8497,27068947441;18621,629970830487
9,833333333333334;675,940442948824;384,8176388173967;7332,142800022333;24750,01730651391;334,65030238130686;7292,781615162673;22720,912403955732;109,06157528018353;8500,327966049297;18718,82457358836
9,916666666666666;677,1890468100461;388,2267886520421;7278,070103285684;24767,022567656237;337,8033255348995;7252,41548705974;22770,920988517573;110,13311423544877;8503,183015029608;18815,50197721375
10,0;678,4273315131342;391,62280204816506;7224,056453950099;24781,453894529837;340,95045460126687;7211,9465770968645;22818,974145074313;111,20740045187145;8505,83898861896;18911,66697460194
10,083333333333334;679,6554662274801;395,0054030567835;7170,113236624227;24793,335391875255;344,09145331460695;7171,38363437718;22865,079209612195;112,2844025440021;8508,29896591894;19007,324256440977
10,166666666666666;680,873615996301;398,37432185269887;7116,251579267416;24802,69185745966;347,226087505692;7130,735274398555;22909,24384842174;113,36408957007099;8510,56595525217;19102,47841385223
10,25;682,0819418697455;401,7292948518765;7062,482353590055;24809,548770769845;350,35412517749484;7090,009980425442;22951,476064577495;114,44643102218663;8512,64289639345;19197,133940942993
10,333333333333334;683,2806010326747;405,0700648231602;7008,8161754467255;24813,932280398356;353,4753365820509;7049,216104710326;22991,784203797946;115,53139681676953;8514,532662713384;19291,295237274622
10,416666666666666;684,4697469273736;408,39638099398593;6955,263405237863;24815,869190170237;356,5894942983115;7008,361869575755;23030,17695968237;116,61895728521351;8516,238063238578;19384,96661024954
10,5;685,6495293714311;411,70799914978903;6901,834148334693;24815,3869440609;359,69637331074387;6967,455368367571;23066,66337832257;117,70908316476778;8517,761844632403;19478,15227742066
10,583333333333334;686,8200946710131;415,0046817268266;6848,538255541051;24812,513609957736;362,795751088438;6926,504566289603;23101,252862288;118,80174558963266;8519,10669309995;19570,856368726094
10,666666666666666;687,9815857297483;418,28619789816617;6795,385323604662;24807,277862320887;365,88740766448296;6885,51730112972;23133,955173983835;119,89691608226278;8520,275236220707;19663,082928652133
10,75;689,1341421534233;421,5523236526205;6742,384695789553;24799,70896380097;368,9711257153787;6844,501283886889;23164,780438382913;120,99456654487115;8521,270044712282;19754,83591832757
10,833333333333334;690,2779003506829;424,8028418664379;6689,545462520071;24789,836745873057;372,0466906402549;6803,464099308449;23193,73914513286;122,09466925112834;8522,093634128283;19846,119217551757
10,916666666666666;691,4129936299151;428,0375423675854;6636,876462106125;24777,691588548365;375,113890639671;6762,413206346595;23220,84215004137;123,19719683805081;8522,748466493318;19936,936626759158
11,0;692,5395522924949;431,2562219924921;6584,386281558244;24763,304399226592;378,1725167937794;6721,355938542688;23246,100675943337;124,30212229807303;8523,236951877965;20027,291868922875
11,083333333333334;693,6577037225472;434,4586846351487;6532,08325750007;24746,706590752783;381,2223631396357;6680,299504347706;23269,526312954695;125,40941897129773;8523,561449916328;20117,1885913994
11,166666666666666;694,7675724733864;437,64474128848605;6479,975477184964;24727,93005874395;384,26322674745046;6639,250987386869;23291,131018119;126,51906053791951;8523,724271268742;20206,630367716894
11,25;695,8692803507773;440,8142100779848;6428,070779622509;24707,007158251265;387,29490779557864;6598,217346676139;23310,92711445372;127,63102101081668;8523,727679032003;20295,620699309115
11,333333333333334;696,9629464931571;443,9669162874944;6376,376756819814;24683,970679824215;390,3172096440532;6557,205416797972;23328,92728940458;128,74527472830644;8523,573890099411;20384,16301719714
11,416666666666666;698,0486874489512;447,102692377266;6324,900755141567;24658,853825043007;393,32993890647526;6516,221908043458;23345,144592716908;129,86179634705914;8523,26507647276;20472,260683620632
11,5;699,1266172511076;450,2213779942293;6273,64987679213;24631,69018158623;396,3329055200801;6475,2734065276145;23359,592433734582;130,98056083516687;8522,803366528382;20559,9169936208
11,583333333333334;700,1968474889691;453,3228199745682;6222,630981421959;24602,51369789967;399,3259228138081;6434,3663742843355;23372,284578137744;132,1015434653624;8522,190846239111;20647,135176576616
